,states,fips,year,sex,sex_code,age_group,population,breast,lung_and_bronchus,melanoma_of_the_skin,real_gdp,real_personal_income,real_pce,gdp,personal_income,disposable_personal_income,pce,regional_price_parities,n_jobs,regional_price_deflator,states_abbr,non_smoker_rate
1256,Tennessee,47,2016,Male,M,25-44,844597,172.9634703196347,4.0,7.0,310143.2,296180.0,232710.3,336413.9,290239.9,264464.9,228519.0,94.288,3951854.0,98.199,TN,48.0
1257,Tennessee,47,2016,Male,M,45-64,847692,172.9634703196347,131.0,35.0,310143.2,296180.0,232710.3,336413.9,290239.9,264464.9,228519.0,94.288,3951854.0,98.199,TN,48.0
1258,Tennessee,47,2016,Male,M,65+,461030,5.0,477.0,122.0,310143.2,296180.0,232710.3,336413.9,290239.9,264464.9,228519.0,94.288,3951854.0,98.199,TN,48.0
1259,Tennessee,47,2017,Female,F,25-44,882548,49.0,4.0,11.0,318963.9,306201.0,240694.5,350838.7,302461.6,276828.3,238780.2,93.544,4033035.0,99.205,TN,59.4
1260,Tennessee,47,2017,Female,F,45-64,913406,263.0,105.0,29.0,318963.9,306201.0,240694.5,350838.7,302461.6,276828.3,238780.2,93.544,4033035.0,99.205,TN,59.4
1261,Tennessee,47,2017,Female,F,65+,600062,406.0,316.0,46.0,318963.9,306201.0,240694.5,350838.7,302461.6,276828.3,238780.2,93.544,4033035.0,99.205,TN,59.4
1262,Tennessee,47,2017,Male,M,25-44,857909,172.9634703196347,4.0,8.0,318963.9,306201.0,240694.5,350838.7,302461.6,276828.3,238780.2,93.544,4033035.0,99.205,TN,47.4
1263,Tennessee,47,2017,Male,M,45-64,852060,2.0,122.0,37.0,318963.9,306201.0,240694.5,350838.7,302461.6,276828.3,238780.2,93.544,4033035.0,99.205,TN,47.4
1264,Tennessee,47,2017,Male,M,65+,475079,6.0,487.0,119.0,318963.9,306201.0,240694.5,350838.7,302461.6,276828.3,238780.2,93.544,4033035.0,99.205,TN,47.4
1265,Tennessee,47,2018,Female,F,25-44,894238,56.0,4.0,9.0,323541.6,327809.7,256254.1,363055.5,319022.2,293642.8,250646.4,90.3,4119492.0,97.812,TN,59.9
1266,Tennessee,47,2018,Female,F,45-64,913849,244.0,109.0,25.0,323541.6,327809.7,256254.1,363055.5,319022.2,293642.8,250646.4,90.3,4119492.0,97.812,TN,59.9
1267,Tennessee,47,2018,Female,F,65+,617865,415.0,306.0,41.0,323541.6,327809.7,256254.1,363055.5,319022.2,293642.8,250646.4,90.3,4119492.0,97.812,TN,59.9
1268,Tennessee,47,2018,Male,M,25-44,870164,172.9634703196347,3.0,7.0,323541.6,327809.7,256254.1,363055.5,319022.2,293642.8,250646.4,90.3,4119492.0,97.812,TN,48.8
1269,Tennessee,47,2018,Male,M,45-64,853599,2.0,120.0,33.0,323541.6,327809.7,256254.1,363055.5,319022.2,293642.8,250646.4,90.3,4119492.0,97.812,TN,48.8
1270,Tennessee,47,2018,Male,M,65+,489677,4.0,436.0,123.0,323541.6,327809.7,256254.1,363055.5,319022.2,293642.8,250646.4,90.3,4119492.0,97.812,TN,48.8
1271,Texas,48,2014,Female,F,25-44,3752149,51.0,2.0,6.0,1529617.1,1256278.4,930924.3,1579299.5,1274636.9,1147452.2,945832.8,98.751,16000512.0,101.601,TX,71.0
1272,Texas,48,2014,Female,F,45-64,3264835,226.0,52.0,14.0,1529617.1,1256278.4,930924.3,1579299.5,1274636.9,1147452.2,945832.8,98.751,16000512.0,101.601,TX,71.0
1273,Texas,48,2014,Female,F,65+,1713084,383.0,246.0,28.0,1529617.1,1256278.4,930924.3,1579299.5,1274636.9,1147452.2,945832.8,98.751,16000512.0,101.601,TX,71.0
1274,Texas,48,2014,Male,M,25-44,3750009,172.9634703196347,2.0,5.0,1529617.1,1256278.4,930924.3,1579299.5,1274636.9,1147452.2,945832.8,98.751,16000512.0,101.601,TX,57.1
1275,Texas,48,2014,Male,M,45-64,3139385,1.0,68.0,23.0,1529617.1,1256278.4,930924.3,1579299.5,1274636.9,1147452.2,945832.8,98.751,16000512.0,101.601,TX,57.1
1276,Texas,48,2014,Male,M,65+,1365822,5.0,370.0,86.0,1529617.1,1256278.4,930924.3,1579299.5,1274636.9,1147452.2,945832.8,98.751,16000512.0,101.601,TX,57.1
1277,Texas,48,2015,Female,F,25-44,3824619,52.0,2.0,8.0,1605901.7,1277568.1,966868.6,1573498.4,1300510.1,1169527.1,985928.1,98.89,16414591.0,101.971,TX,70.7
1278,Texas,48,2015,Female,F,45-64,3320553,228.0,53.0,16.0,1605901.7,1277568.1,966868.6,1573498.4,1300510.1,1169527.1,985928.1,98.89,16414591.0,101.971,TX,70.7
1279,Texas,48,2015,Female,F,65+,1778846,390.0,233.0,29.0,1605901.7,1277568.1,966868.6,1573498.4,1300510.1,1169527.1,985928.1,98.89,16414591.0,101.971,TX,70.7
1280,Texas,48,2015,Male,M,25-44,3837802,172.9634703196347,1.0,4.0,1605901.7,1277568.1,966868.6,1573498.4,1300510.1,1169527.1,985928.1,98.89,16414591.0,101.971,TX,55.9
1281,Texas,48,2015,Male,M,45-64,3196039,2.0,67.0,21.0,1605901.7,1277568.1,966868.6,1573498.4,1300510.1,1169527.1,985928.1,98.89,16414591.0,101.971,TX,55.9
1282,Texas,48,2015,Male,M,65+,1423033,7.0,352.0,88.0,1605901.7,1277568.1,966868.6,1573498.4,1300510.1,1169527.1,985928.1,98.89,16414591.0,101.971,TX,55.9
1283,Texas,48,2016,Female,F,25-44,3887701,48.0,2.0,7.0,1619954.2,1267263.9,998939.1,1579014.9,1296480.8,1175096.7,1024102.9,98.436,16683310.0,102.519,TX,70.7
1284,Texas,48,2016,Female,F,45-64,3373700,223.0,54.0,17.0,1619954.2,1267263.9,998939.1,1579014.9,1296480.8,1175096.7,1024102.9,98.436,16683310.0,102.519,TX,70.7
1285,Texas,48,2016,Female,F,65+,1846614,380.0,232.0,27.0,1619954.2,1267263.9,998939.1,1579014.9,1296480.8,1175096.7,1024102.9,98.436,16683310.0,102.519,TX,70.7
1286,Texas,48,2016,Male,M,25-44,3913030,172.9634703196347,2.0,4.0,1619954.2,1267263.9,998939.1,1579014.9,1296480.8,1175096.7,1024102.9,98.436,16683310.0,102.519,TX,54.6
1287,Texas,48,2016,Male,M,45-64,3248207,2.0,64.0,25.0,1619954.2,1267263.9,998939.1,1579014.9,1296480.8,1175096.7,1024102.9,98.436,16683310.0,102.519,TX,54.6
1288,Texas,48,2016,Male,M,65+,1481492,6.0,341.0,82.0,1619954.2,1267263.9,998939.1,1579014.9,1296480.8,1175096.7,1024102.9,98.436,16683310.0,102.519,TX,54.6
1289,Texas,48,2017,Female,F,25-44,3944420,51.0,2.0,6.0,1659453.3,1340082.3,1031360.4,1673234.3,1387922.6,1249898.2,1070581.3,97.88,17104535.0,103.803,TX,71.2
1290,Texas,48,2017,Female,F,45-64,3413305,226.0,53.0,16.0,1659453.3,1340082.3,1031360.4,1673234.3,1387922.6,1249898.2,1070581.3,97.88,17104535.0,103.803,TX,71.2
1291,Texas,48,2017,Female,F,65+,1915259,388.0,229.0,30.0,1659453.3,1340082.3,1031360.4,1673234.3,1387922.6,1249898.2,1070581.3,97.88,17104535.0,103.803,TX,71.2
1292,Texas,48,2017,Male,M,25-44,3981141,172.9634703196347,2.0,4.0,1659453.3,1340082.3,1031360.4,1673234.3,1387922.6,1249898.2,1070581.3,97.88,17104535.0,103.803,TX,57.4
1293,Texas,48,2017,Male,M,45-64,3288081,2.0,60.0,24.0,1659453.3,1340082.3,1031360.4,1673234.3,1387922.6,1249898.2,1070581.3,97.88,17104535.0,103.803,TX,57.4
1294,Texas,48,2017,Male,M,65+,1540686,7.0,340.0,88.0,1659453.3,1340082.3,1031360.4,1673234.3,1387922.6,1249898.2,1070581.3,97.88,17104535.0,103.803,TX,57.4
1295,Texas,48,2018,Female,F,25-44,3993911,49.0,2.0,7.0,1728304.0,1395093.7,1059107.3,1809396.7,1482714.1,1351230.3,1128352.2,98.356,17607238.0,106.538,TX,71.9
1296,Texas,48,2018,Female,F,45-64,3442520,232.0,51.0,16.0,1728304.0,1395093.7,1059107.3,1809396.7,1482714.1,1351230.3,1128352.2,98.356,17607238.0,106.538,TX,71.9
1297,Texas,48,2018,Female,F,65+,1987588,391.0,225.0,28.0,1728304.0,1395093.7,1059107.3,1809396.7,1482714.1,1351230.3,1128352.2,98.356,17607238.0,106.538,TX,71.9
1298,Texas,48,2018,Male,M,25-44,4043074,172.9634703196347,2.0,5.0,1728304.0,1395093.7,1059107.3,1809396.7,1482714.1,1351230.3,1128352.2,98.356,17607238.0,106.538,TX,55.8
1299,Texas,48,2018,Male,M,45-64,3315936,2.0,59.0,24.0,1728304.0,1395093.7,1059107.3,1809396.7,1482714.1,1351230.3,1128352.2,98.356,17607238.0,106.538,TX,55.8
1300,Texas,48,2018,Male,M,65+,1602153,6.0,320.0,85.0,1728304.0,1395093.7,1059107.3,1809396.7,1482714.1,1351230.3,1128352.2,98.356,17607238.0,106.538,TX,55.8
1301,Utah,49,2014,Female,F,25-44,404157,46.0,161.55295950155764,26.0,136993.7,112153.6,89678.0,142150.1,112620.2,100535.2,90175.4,97.733,1803953.0,100.555,UT,80.2
1302,Utah,49,2014,Female,F,45-64,292179,236.0,32.0,58.0,136993.7,112153.6,89678.0,142150.1,112620.2,100535.2,90175.4,97.733,1803953.0,100.555,UT,80.2
1303,Utah,49,2014,Female,F,65+,158458,412.0,123.0,82.0,136993.7,112153.6,89678.0,142150.1,112620.2,100535.2,90175.4,97.733,1803953.0,100.555,UT,80.2
1304,Utah,49,2014,Male,M,25-44,416798,172.9634703196347,161.55295950155764,20.0,136993.7,112153.6,89678.0,142150.1,112620.2,100535.2,90175.4,97.733,1803953.0,100.555,UT,68.3
1305,Utah,49,2014,Male,M,45-64,288131,172.9634703196347,32.0,81.0,136993.7,112153.6,89678.0,142150.1,112620.2,100535.2,90175.4,97.733,1803953.0,100.555,UT,68.3
1306,Utah,49,2014,Male,M,65+,135784,172.9634703196347,175.0,235.0,136993.7,112153.6,89678.0,142150.1,112620.2,100535.2,90175.4,97.733,1803953.0,100.555,UT,68.3
1307,Utah,49,2015,Female,F,25-44,410930,45.0,161.55295950155764,28.0,141720.5,120716.5,94078.2,149153.4,121339.2,107825.2,94726.6,97.647,1865926.0,100.689,UT,80.3
1308,Utah,49,2015,Female,F,45-64,296918,223.0,28.0,59.0,141720.5,120716.5,94078.2,149153.4,121339.2,107825.2,94726.6,97.647,1865926.0,100.689,UT,80.3
1309,Utah,49,2015,Female,F,65+,164662,401.0,129.0,94.0,141720.5,120716.5,94078.2,149153.4,121339.2,107825.2,94726.6,97.647,1865926.0,100.689,UT,80.3
1310,Utah,49,2015,Male,M,25-44,423637,0.0,161.55295950155764,18.0,141720.5,120716.5,94078.2,149153.4,121339.2,107825.2,94726.6,97.647,1865926.0,100.689,UT,69.2
1311,Utah,49,2015,Male,M,45-64,293407,172.9634703196347,33.0,73.0,141720.5,120716.5,94078.2,149153.4,121339.2,107825.2,94726.6,97.647,1865926.0,100.689,UT,69.2
1312,Utah,49,2015,Male,M,65+,141750,172.9634703196347,172.0,202.0,141720.5,120716.5,94078.2,149153.4,121339.2,107825.2,94726.6,97.647,1865926.0,100.689,UT,69.2
1313,Utah,49,2016,Female,F,25-44,421864,52.0,161.55295950155764,30.0,147962.3,127334.3,99398.4,157827.3,127881.4,113226.9,100033.9,96.631,1933142.0,100.639,UT,81.1
1314,Utah,49,2016,Female,F,45-64,302599,227.0,31.0,60.0,147962.3,127334.3,99398.4,157827.3,127881.4,113226.9,100033.9,96.631,1933142.0,100.639,UT,81.1
1315,Utah,49,2016,Female,F,65+,171484,380.0,116.0,91.0,147962.3,127334.3,99398.4,157827.3,127881.4,113226.9,100033.9,96.631,1933142.0,100.639,UT,81.1
1316,Utah,49,2016,Male,M,25-44,434130,0.0,161.55295950155764,19.0,147962.3,127334.3,99398.4,157827.3,127881.4,113226.9,100033.9,96.631,1933142.0,100.639,UT,69.5
1317,Utah,49,2016,Male,M,45-64,299381,172.9634703196347,33.0,69.0,147962.3,127334.3,99398.4,157827.3,127881.4,113226.9,100033.9,96.631,1933142.0,100.639,UT,69.5
1318,Utah,49,2016,Male,M,65+,148347,172.9634703196347,171.0,226.0,147962.3,127334.3,99398.4,157827.3,127881.4,113226.9,100033.9,96.631,1933142.0,100.639,UT,69.5
1319,Utah,49,2017,Female,F,25-44,432124,44.0,161.55295950155764,27.0,154758.3,129703.0,101470.3,168649.9,135162.2,120020.2,106375.8,98.853,1995293.0,104.834,UT,82.4
1320,Utah,49,2017,Female,F,45-64,307633,223.0,30.0,61.0,154758.3,129703.0,101470.3,168649.9,135162.2,120020.2,106375.8,98.853,1995293.0,104.834,UT,82.4
1321,Utah,49,2017,Female,F,65+,178735,397.0,115.0,74.0,154758.3,129703.0,101470.3,168649.9,135162.2,120020.2,106375.8,98.853,1995293.0,104.834,UT,82.4
1322,Utah,49,2017,Male,M,25-44,445789,172.9634703196347,161.55295950155764,16.0,154758.3,129703.0,101470.3,168649.9,135162.2,120020.2,106375.8,98.853,1995293.0,104.834,UT,69.7
1323,Utah,49,2017,Male,M,45-64,305016,172.9634703196347,28.0,68.0,154758.3,129703.0,101470.3,168649.9,135162.2,120020.2,106375.8,98.853,1995293.0,104.834,UT,69.7
1324,Utah,49,2017,Male,M,65+,155140,172.9634703196347,180.0,210.0,154758.3,129703.0,101470.3,168649.9,135162.2,120020.2,106375.8,98.853,1995293.0,104.834,UT,69.7
1325,Utah,49,2018,Female,F,25-44,440835,46.0,161.55295950155764,25.0,164622.1,140774.3,109308.9,184457.5,145255.8,129104.1,113863.9,96.167,2069735.0,104.167,UT,80.6
1326,Utah,49,2018,Female,F,45-64,311674,229.0,31.0,58.0,164622.1,140774.3,109308.9,184457.5,145255.8,129104.1,113863.9,96.167,2069735.0,104.167,UT,80.6
1327,Utah,49,2018,Female,F,65+,186468,411.0,124.0,90.0,164622.1,140774.3,109308.9,184457.5,145255.8,129104.1,113863.9,96.167,2069735.0,104.167,UT,80.6
1328,Utah,49,2018,Male,M,25-44,455317,172.9634703196347,161.55295950155764,16.0,164622.1,140774.3,109308.9,184457.5,145255.8,129104.1,113863.9,96.167,2069735.0,104.167,UT,69.6
1329,Utah,49,2018,Male,M,45-64,309795,172.9634703196347,31.0,66.0,164622.1,140774.3,109308.9,184457.5,145255.8,129104.1,113863.9,96.167,2069735.0,104.167,UT,69.6
1330,Utah,49,2018,Male,M,65+,162306,172.9634703196347,181.0,235.0,164622.1,140774.3,109308.9,184457.5,145255.8,129104.1,113863.9,96.167,2069735.0,104.167,UT,69.6
1331,Vermont,50,2014,Female,F,25-44,71812,59.0,161.55295950155764,50.42757172848145,28912.2,29895.5,26976.3,30099.4,30195.9,27158.5,27285.0,98.307,428938.0,101.144,VT,55.4
1332,Vermont,50,2014,Female,F,45-64,95806,272.0,70.0,50.0,28912.2,29895.5,26976.3,30099.4,30195.9,27158.5,27285.0,98.307,428938.0,101.144,VT,55.4
1333,Vermont,50,2014,Female,F,65+,57619,470.0,352.0,81.0,28912.2,29895.5,26976.3,30099.4,30195.9,27158.5,27285.0,98.307,428938.0,101.144,VT,55.4
1334,Vermont,50,2014,Male,M,25-44,71146,0.0,161.55295950155764,50.42757172848145,28912.2,29895.5,26976.3,30099.4,30195.9,27158.5,27285.0,98.307,428938.0,101.144,VT,49.5
1335,Vermont,50,2014,Male,M,45-64,91651,172.9634703196347,96.0,72.0,28912.2,29895.5,26976.3,30099.4,30195.9,27158.5,27285.0,98.307,428938.0,101.144,VT,49.5
1336,Vermont,50,2014,Male,M,65+,48055,172.9634703196347,341.0,235.0,28912.2,29895.5,26976.3,30099.4,30195.9,27158.5,27285.0,98.307,428938.0,101.144,VT,49.5
1337,Vermont,50,2015,Female,F,25-44,71247,56.0,161.55295950155764,25.0,29119.0,30167.6,26806.9,30933.3,31079.0,27866.8,27664.4,100.081,432508.0,103.199,VT,59.3
1338,Vermont,50,2015,Female,F,45-64,94891,270.0,98.0,56.0,29119.0,30167.6,26806.9,30933.3,31079.0,27866.8,27664.4,100.081,432508.0,103.199,VT,59.3
1339,Vermont,50,2015,Female,F,65+,59411,440.0,257.0,106.0,29119.0,30167.6,26806.9,30933.3,31079.0,27866.8,27664.4,100.081,432508.0,103.199,VT,59.3
1340,Vermont,50,2015,Male,M,25-44,70976,0.0,161.55295950155764,50.42757172848145,29119.0,30167.6,26806.9,30933.3,31079.0,27866.8,27664.4,100.081,432508.0,103.199,VT,50.6
1341,Vermont,50,2015,Male,M,45-64,90713,172.9634703196347,97.0,62.0,29119.0,30167.6,26806.9,30933.3,31079.0,27866.8,27664.4,100.081,432508.0,103.199,VT,50.6
1342,Vermont,50,2015,Male,M,65+,49799,172.9634703196347,369.0,180.0,29119.0,30167.6,26806.9,30933.3,31079.0,27866.8,27664.4,100.081,432508.0,103.199,VT,50.6
1343,Vermont,50,2016,Female,F,25-44,70726,60.0,161.55295950155764,28.0,29408.1,30536.8,27099.6,31661.2,31575.6,28257.5,28080.0,99.491,433778.0,103.618,VT,59.2
1344,Vermont,50,2016,Female,F,45-64,93674,254.0,82.0,60.0,29408.1,30536.8,27099.6,31661.2,31575.6,28257.5,28080.0,99.491,433778.0,103.618,VT,59.2
1345,Vermont,50,2016,Female,F,65+,61275,466.0,332.0,88.0,29408.1,30536.8,27099.6,31661.2,31575.6,28257.5,28080.0,99.491,433778.0,103.618,VT,59.2
1346,Vermont,50,2016,Male,M,25-44,70905,0.0,161.55295950155764,50.42757172848145,29408.1,30536.8,27099.6,31661.2,31575.6,28257.5,28080.0,99.491,433778.0,103.618,VT,49.1
1347,Vermont,50,2016,Male,M,45-64,89451,172.9634703196347,87.0,80.0,29408.1,30536.8,27099.6,31661.2,31575.6,28257.5,28080.0,99.491,433778.0,103.618,VT,49.1
1348,Vermont,50,2016,Male,M,65+,51673,172.9634703196347,361.0,230.0,29408.1,30536.8,27099.6,31661.2,31575.6,28257.5,28080.0,99.491,433778.0,103.618,VT,49.1
1349,Vermont,50,2017,Female,F,25-44,71210,56.0,161.55295950155764,28.0,29490.6,30433.9,26929.8,32266.1,32445.5,29073.8,28741.5,100.638,435861.0,106.728,VT,57.9
1350,Vermont,50,2017,Female,F,45-64,92265,243.0,82.0,70.0,29490.6,30433.9,26929.8,32266.1,32445.5,29073.8,28741.5,100.638,435861.0,106.728,VT,57.9
1351,Vermont,50,2017,Female,F,65+,63323,443.0,265.0,102.0,29490.6,30433.9,26929.8,32266.1,32445.5,29073.8,28741.5,100.638,435861.0,106.728,VT,57.9
1352,Vermont,50,2017,Male,M,25-44,71650,0.0,161.55295950155764,50.42757172848145,29490.6,30433.9,26929.8,32266.1,32445.5,29073.8,28741.5,100.638,435861.0,106.728,VT,51.3
1353,Vermont,50,2017,Male,M,45-64,88053,172.9634703196347,94.0,51.0,29490.6,30433.9,26929.8,32266.1,32445.5,29073.8,28741.5,100.638,435861.0,106.728,VT,51.3
1354,Vermont,50,2017,Male,M,65+,53588,172.9634703196347,345.0,220.0,29490.6,30433.9,26929.8,32266.1,32445.5,29073.8,28741.5,100.638,435861.0,106.728,VT,51.3
1355,Vermont,50,2018,Female,F,25-44,72003,63.0,161.55295950155764,22.0,29602.2,31042.5,27810.1,33066.8,33577.0,30227.7,30019.7,99.656,437638.0,107.946,VT,60.0
1356,Vermont,50,2018,Female,F,45-64,90326,246.0,88.0,50.0,29602.2,31042.5,27810.1,33066.8,33577.0,30227.7,30019.7,99.656,437638.0,107.946,VT,60.0
1357,Vermont,50,2018,Female,F,65+,65455,432.0,250.0,97.0,29602.2,31042.5,27810.1,33066.8,33577.0,30227.7,30019.7,99.656,437638.0,107.946,VT,60.0
1358,Vermont,50,2018,Male,M,25-44,72483,0.0,161.55295950155764,50.42757172848145,29602.2,31042.5,27810.1,33066.8,33577.0,30227.7,30019.7,99.656,437638.0,107.946,VT,51.9
1359,Vermont,50,2018,Male,M,45-64,86451,0.0,117.0,64.0,29602.2,31042.5,27810.1,33066.8,33577.0,30227.7,30019.7,99.656,437638.0,107.946,VT,51.9
1360,Vermont,50,2018,Male,M,65+,55493,172.9634703196347,275.0,189.0,29602.2,31042.5,27810.1,33066.8,33577.0,30227.7,30019.7,99.656,437638.0,107.946,VT,51.9
1361,Virginia,51,2014,Female,F,25-44,1113685,58.0,3.0,12.0,447678.1,393883.1,303311.5,465181.8,419329.6,367371.8,323352.6,103.616,4953354.0,106.607,VA,62.6
1362,Virginia,51,2014,Female,F,45-64,1142971,262.0,65.0,28.0,447678.1,393883.1,303311.5,465181.8,419329.6,367371.8,323352.6,103.616,4953354.0,106.607,VA,62.6
1363,Virginia,51,2014,Female,F,65+,642969,451.0,270.0,45.0,447678.1,393883.1,303311.5,465181.8,419329.6,367371.8,323352.6,103.616,4953354.0,106.607,VA,62.6
1364,Virginia,51,2014,Male,M,25-44,1068010,172.9634703196347,1.0,6.0,447678.1,393883.1,303311.5,465181.8,419329.6,367371.8,323352.6,103.616,4953354.0,106.607,VA,51.5
1365,Virginia,51,2014,Male,M,45-64,1072954,1.0,80.0,35.0,447678.1,393883.1,303311.5,465181.8,419329.6,367371.8,323352.6,103.616,4953354.0,106.607,VA,51.5
1366,Virginia,51,2014,Male,M,65+,505182,5.0,396.0,120.0,447678.1,393883.1,303311.5,465181.8,419329.6,367371.8,323352.6,103.616,4953354.0,106.607,VA,51.5
1367,Virginia,51,2015,Female,F,25-44,1114974,54.0,2.0,10.0,455162.4,410329.4,308892.1,483786.5,438272.8,381875.6,330496.5,103.761,5060290.0,106.994,VA,65.6
1368,Virginia,51,2015,Female,F,45-64,1147437,258.0,71.0,23.0,455162.4,410329.4,308892.1,483786.5,438272.8,381875.6,330496.5,103.761,5060290.0,106.994,VA,65.6
1369,Virginia,51,2015,Female,F,65+,664346,424.0,281.0,49.0,455162.4,410329.4,308892.1,483786.5,438272.8,381875.6,330496.5,103.761,5060290.0,106.994,VA,65.6
1370,Virginia,51,2015,Male,M,25-44,1073724,172.9634703196347,2.0,7.0,455162.4,410329.4,308892.1,483786.5,438272.8,381875.6,330496.5,103.761,5060290.0,106.994,VA,53.7
1371,Virginia,51,2015,Male,M,45-64,1078034,2.0,81.0,32.0,455162.4,410329.4,308892.1,483786.5,438272.8,381875.6,330496.5,103.761,5060290.0,106.994,VA,53.7
1372,Virginia,51,2015,Male,M,65+,524913,7.0,359.0,111.0,455162.4,410329.4,308892.1,483786.5,438272.8,381875.6,330496.5,103.761,5060290.0,106.994,VA,53.7
1373,Virginia,51,2016,Female,F,25-44,1114320,57.0,1.0,11.0,459965.8,420119.2,316891.0,496021.1,449830.1,391972.3,340009.9,103.022,5156641.0,107.296,VA,65.1
1374,Virginia,51,2016,Female,F,45-64,1150658,252.0,73.0,25.0,459965.8,420119.2,316891.0,496021.1,449830.1,391972.3,340009.9,103.022,5156641.0,107.296,VA,65.1
1375,Virginia,51,2016,Female,F,65+,686809,429.0,265.0,41.0,459965.8,420119.2,316891.0,496021.1,449830.1,391972.3,340009.9,103.022,5156641.0,107.296,VA,65.1
1376,Virginia,51,2016,Male,M,25-44,1074158,172.9634703196347,1.0,7.0,459965.8,420119.2,316891.0,496021.1,449830.1,391972.3,340009.9,103.022,5156641.0,107.296,VA,56.3
1377,Virginia,51,2016,Male,M,45-64,1080676,1.0,87.0,38.0,459965.8,420119.2,316891.0,496021.1,449830.1,391972.3,340009.9,103.022,5156641.0,107.296,VA,56.3
1378,Virginia,51,2016,Male,M,65+,544184,5.0,367.0,118.0,459965.8,420119.2,316891.0,496021.1,449830.1,391972.3,340009.9,103.022,5156641.0,107.296,VA,56.3
1379,Virginia,51,2017,Female,F,25-44,1119334,50.0,2.0,13.0,467362.0,435851.6,326477.4,511114.9,466610.7,407054.8,350949.3,101.362,5228265.0,107.496,VA,65.3
1380,Virginia,51,2017,Female,F,45-64,1150755,243.0,67.0,29.0,467362.0,435851.6,326477.4,511114.9,466610.7,407054.8,350949.3,101.362,5228265.0,107.496,VA,65.3
1381,Virginia,51,2017,Female,F,65+,708896,420.0,237.0,54.0,467362.0,435851.6,326477.4,511114.9,466610.7,407054.8,350949.3,101.362,5228265.0,107.496,VA,65.3
1382,Virginia,51,2017,Male,M,25-44,1085017,172.9634703196347,2.0,8.0,467362.0,435851.6,326477.4,511114.9,466610.7,407054.8,350949.3,101.362,5228265.0,107.496,VA,54.2
1383,Virginia,51,2017,Male,M,45-64,1081039,2.0,74.0,36.0,467362.0,435851.6,326477.4,511114.9,466610.7,407054.8,350949.3,101.362,5228265.0,107.496,VA,54.2
1384,Virginia,51,2017,Male,M,65+,563651,6.0,339.0,131.0,467362.0,435851.6,326477.4,511114.9,466610.7,407054.8,350949.3,101.362,5228265.0,107.496,VA,54.2
1385,Virginia,51,2018,Female,F,25-44,1125321,55.0,2.0,10.0,477915.2,439160.6,331421.0,532906.5,483922.1,423521.2,366752.5,102.162,5297964.0,110.661,VA,67.1
1386,Virginia,51,2018,Female,F,45-64,1145365,249.0,69.0,26.0,477915.2,439160.6,331421.0,532906.5,483922.1,423521.2,366752.5,102.162,5297964.0,110.661,VA,67.1
1387,Virginia,51,2018,Female,F,65+,732380,414.0,243.0,46.0,477915.2,439160.6,331421.0,532906.5,483922.1,423521.2,366752.5,102.162,5297964.0,110.661,VA,67.1
1388,Virginia,51,2018,Male,M,25-44,1091534,172.9634703196347,3.0,6.0,477915.2,439160.6,331421.0,532906.5,483922.1,423521.2,366752.5,102.162,5297964.0,110.661,VA,57.1
1389,Virginia,51,2018,Male,M,45-64,1076514,1.0,72.0,37.0,477915.2,439160.6,331421.0,532906.5,483922.1,423521.2,366752.5,102.162,5297964.0,110.661,VA,57.1
1390,Virginia,51,2018,Male,M,65+,583431,6.0,318.0,131.0,477915.2,439160.6,331421.0,532906.5,483922.1,423521.2,366752.5,102.162,5297964.0,110.661,VA,57.1
1391,Washington,53,2014,Female,F,25-44,947312,55.0,2.0,17.0,424467.6,338857.0,262296.2,440648.0,359690.6,322666.4,278807.3,103.313,4094309.0,106.295,WA,62.3
1392,Washington,53,2014,Female,F,45-64,940739,275.0,65.0,40.0,424467.6,338857.0,262296.2,440648.0,359690.6,322666.4,278807.3,103.313,4094309.0,106.295,WA,62.3
1393,Washington,53,2014,Female,F,65+,537958,468.0,289.0,60.0,424467.6,338857.0,262296.2,440648.0,359690.6,322666.4,278807.3,103.313,4094309.0,106.295,WA,62.3
1394,Washington,53,2014,Male,M,25-44,959812,172.9634703196347,2.0,10.0,424467.6,338857.0,262296.2,440648.0,359690.6,322666.4,278807.3,103.313,4094309.0,106.295,WA,54.2
1395,Washington,53,2014,Male,M,45-64,917956,172.9634703196347,63.0,46.0,424467.6,338857.0,262296.2,440648.0,359690.6,322666.4,278807.3,103.313,4094309.0,106.295,WA,54.2
